content,aspect,label,sentiment_value
this place is not inviting and the food is totally weird,ambience,1,-1
this place is not inviting and the food is totally weird,drinks,0,2
this place is not inviting and the food is totally weird,food,1,-1
this place is not inviting and the food is totally weird,location,0,2
this place is not inviting and the food is totally weird,restaurant,0,2
this place is not inviting and the food is totally weird,service,0,2
the concept of japanese tapas is newly created and clearly doesn't work,ambience,0,2
the concept of japanese tapas is newly created and clearly doesn't work,drinks,0,2
the concept of japanese tapas is newly created and clearly doesn't work,food,1,-1
the concept of japanese tapas is newly created and clearly doesn't work,location,0,2
the concept of japanese tapas is newly created and clearly doesn't work,restaurant,0,2
the concept of japanese tapas is newly created and clearly doesn't work,service,0,2
the food they serve is not comforting not appetizing and uncooked,ambience,0,2
the food they serve is not comforting not appetizing and uncooked,drinks,0,2
the food they serve is not comforting not appetizing and uncooked,food,1,-1
the food they serve is not comforting not appetizing and uncooked,location,0,2
the food they serve is not comforting not appetizing and uncooked,restaurant,0,2
the food they serve is not comforting not appetizing and uncooked,service,0,2
good food,ambience,0,2
good food,drinks,0,2
good food,food,1,1
good food,location,0,2
good food,restaurant,0,2
good food,service,0,2
the food was great and tasty but the sitting space was too small i don't like being cramp in a corner,ambience,1,-1
the food was great and tasty but the sitting space was too small i don't like being cramp in a corner,drinks,0,2
the food was great and tasty but the sitting space was too small i don't like being cramp in a corner,food,1,1
the food was great and tasty but the sitting space was too small i don't like being cramp in a corner,location,0,2
the food was great and tasty but the sitting space was too small i don't like being cramp in a corner,restaurant,0,2
the food was great and tasty but the sitting space was too small i don't like being cramp in a corner,service,0,2
over all it was a very nice romantic place ,ambience,1,1
over all it was a very nice romantic place ,drinks,0,2
over all it was a very nice romantic place ,food,0,2
over all it was a very nice romantic place ,location,0,2
over all it was a very nice romantic place ,restaurant,1,1
over all it was a very nice romantic place ,service,0,2
a coworker and i tried pacifico after work a few fridays and loved it,ambience,0,2
a coworker and i tried pacifico after work a few fridays and loved it,drinks,0,2
a coworker and i tried pacifico after work a few fridays and loved it,food,0,2
a coworker and i tried pacifico after work a few fridays and loved it,location,0,2
a coworker and i tried pacifico after work a few fridays and loved it,restaurant,1,1
a coworker and i tried pacifico after work a few fridays and loved it,service,0,2
the atmosphere was great,ambience,1,1
the atmosphere was great,drinks,0,2
the atmosphere was great,food,0,2
the atmosphere was great,location,0,2
the atmosphere was great,restaurant,0,2
the atmosphere was great,service,0,2
the food we ordered was excellent although i wouldn't say the margaritas were anything to write home about,ambience,0,2
the food we ordered was excellent although i wouldn't say the margaritas were anything to write home about,drinks,1,0
the food we ordered was excellent although i wouldn't say the margaritas were anything to write home about,food,1,1
the food we ordered was excellent although i wouldn't say the margaritas were anything to write home about,location,0,2
the food we ordered was excellent although i wouldn't say the margaritas were anything to write home about,restaurant,0,2
the food we ordered was excellent although i wouldn't say the margaritas were anything to write home about,service,0,2
our waitress wasn't mean but not especially warm or attentive either,ambience,0,2
our waitress wasn't mean but not especially warm or attentive either,drinks,0,2
our waitress wasn't mean but not especially warm or attentive either,food,0,2
our waitress wasn't mean but not especially warm or attentive either,location,0,2
our waitress wasn't mean but not especially warm or attentive either,restaurant,0,2
our waitress wasn't mean but not especially warm or attentive either,service,1,0
i must say i am surprised by the bad reviews of the restaurant earlier in the year though,ambience,0,2
i must say i am surprised by the bad reviews of the restaurant earlier in the year though,drinks,0,2
