content,aspect,label,sentiment_value
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,support,1,-1
i agree with the previous comment that asus tech support is horrible which is a con in my opinion,warranty,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,battery,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,company,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,cpu,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,display,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,fans_cooling,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,graphics,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,hard_disc,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,hardware,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,keyboard,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,laptop,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,memory,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,motherboard,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,mouse,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,multimedia_devices,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,optical_drives,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,os,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,ports,0,2
summary: i've had this laptop for 2 months out of the blue the power adapter stops working,power_supply,1,-1
